ATCC8482_locus_tag	CL09_locus_tag	ATCC8482_gene	CL09_gene	ATCC8482_product	CL09_product	forward_bitscore	reverse_bitscore	forward_pident	reverse_pident	forward_qcovs	reverse_qcovs
JJAGMNAF_03564	BHNFMJIF_03377	ispE	ispE	4-diphosphocytidyl-2-C-methyl-D-erythritol kinase	4-diphosphocytidyl-2-C-methyl-D-erythritol kinase	532.0	532.0	99.273	99.273	100.0	100.0
JJAGMNAF_03565	BHNFMJIF_03378	dnaC	dnaC	Replicative DNA helicase DnaC	Replicative DNA helicase DnaC	1002.0	1002.0	100.0	100.0	100.0	100.0
JJAGMNAF_03566	BHNFMJIF_03379	pheT	pheT	Phenylalanine--tRNA ligase beta subunit	Phenylalanine--tRNA ligase beta subunit	1641.0	1641.0	100.0	100.0	100.0	100.0
JJAGMNAF_03567	BHNFMJIF_03380			putative transcriptional regulatory protein	putative transcriptional regulatory protein	485.0	485.0	100.0	100.0	100.0	100.0
JJAGMNAF_03568	BHNFMJIF_03381			hypothetical protein	hypothetical protein	138.0	138.0	100.0	100.0	100.0	100.0
JJAGMNAF_03586	BHNFMJIF_03903			hypothetical protein	hypothetical protein	191.0	191.0	98.02	98.02	100.0	100.0
JJAGMNAF_03592	BHNFMJIF_04073			hypothetical protein	hypothetical protein	234.0	234.0	100.0	100.0	100.0	100.0
JJAGMNAF_03599	BHNFMJIF_02949			IS982 family transposase IS195	IS982 family transposase IS195	614.0	614.0	98.339	98.339	100.0	100.0
JJAGMNAF_03609	BHNFMJIF_02972	mgsA	mgsA	Methylglyoxal synthase	Methylglyoxal synthase	371.0	371.0	99.438	99.438	100.0	100.0
JJAGMNAF_03610	BHNFMJIF_02971			hypothetical protein	hypothetical protein	538.0	538.0	96.212	96.212	100.0	100.0
JJAGMNAF_03611	BHNFMJIF_02970	glgP_1	glgP_1	Glycogen phosphorylase	Glycogen phosphorylase	1749.0	1749.0	98.239	98.239	100.0	100.0
JJAGMNAF_03612	BHNFMJIF_02969	kefB_2	kefB_1	Glutathione-regulated potassium-efflux system protein KefB	Glutathione-regulated potassium-efflux system protein KefB	1426.0	1426.0	99.198	99.198	100.0	100.0
JJAGMNAF_03613	BHNFMJIF_02968	pfkA_3	pfkA_2	ATP-dependent 6-phosphofructokinase 1	ATP-dependent 6-phosphofructokinase 1	610.0	610.0	98.154	98.154	99.0	99.0
JJAGMNAF_03615	BHNFMJIF_02966			hypothetical protein	Acid shock protein	206.0	206.0	77.465	77.465	100.0	100.0
JJAGMNAF_03616	BHNFMJIF_02965	gpmA_3	gpmA_3	2,3-bisphosphoglycerate-dependent phosphoglycerate mutase	2,3-bisphosphoglycerate-dependent phosphoglycerate mutase	503.0	503.0	96.787	96.787	100.0	100.0
JJAGMNAF_03617	BHNFMJIF_02964	fbaB_2	fbaB_2	Fructose-bisphosphate aldolase class 1	Fructose-bisphosphate aldolase class 1	721.0	721.0	99.427	99.427	100.0	100.0
JJAGMNAF_03618	BHNFMJIF_02963	ftnA_2	ftnA_3	Bacterial non-heme ferritin	Bacterial non-heme ferritin	317.0	317.0	95.625	95.625	100.0	100.0
JJAGMNAF_03619	BHNFMJIF_02962			hypothetical protein	hypothetical protein	421.0	421.0	98.14	98.14	100.0	100.0
JJAGMNAF_03622	BHNFMJIF_03411			hypothetical protein	hypothetical protein	1565.0	1565.0	100.0	100.0	100.0	100.0
JJAGMNAF_03623	BHNFMJIF_03412	yknY_6	yknY_4	putative ABC transporter ATP-binding protein YknY	putative ABC transporter ATP-binding protein YknY	479.0	479.0	99.576	99.576	100.0	100.0
JJAGMNAF_03624	BHNFMJIF_03413	mdtA_3	mdtA_4	Multidrug resistance protein MdtA	Multidrug resistance protein MdtA	806.0	806.0	100.0	100.0	100.0	100.0
JJAGMNAF_03625	BHNFMJIF_03414			hypothetical protein	hypothetical protein	861.0	893.0	99.08	99.08	100.0	100.0
JJAGMNAF_03626	BHNFMJIF_03415	zraR_6	zraR_3	Transcriptional regulatory protein ZraR	Transcriptional regulatory protein ZraR	881.0	881.0	99.549	99.549	100.0	100.0
JJAGMNAF_03627	BHNFMJIF_03416	walK	walK	Sensor protein kinase WalK	Sensor protein kinase WalK	778.0	778.0	99.773	99.773	100.0	100.0
JJAGMNAF_03628	BHNFMJIF_03417			hypothetical protein	hypothetical protein	1062.0	1062.0	99.804	99.804	100.0	100.0
JJAGMNAF_03629	BHNFMJIF_03418	glnA_1	glnA_3	Glutamine synthetase	Glutamine synthetase	1051.0	1051.0	99.8	99.8	100.0	100.0
JJAGMNAF_03636	BHNFMJIF_03422			Carboxyaminopropylagmatine decarboxylase	Carboxyaminopropylagmatine decarboxylase	813.0	813.0	100.0	100.0	100.0	100.0
JJAGMNAF_03637	BHNFMJIF_03423	pcrA	pcrA	ATP-dependent DNA helicase PcrA	ATP-dependent DNA helicase PcrA	1587.0	1587.0	100.0	100.0	100.0	100.0
JJAGMNAF_03638	BHNFMJIF_03424	sodB	sodB	Superoxide dismutase [Fe]	Superoxide dismutase [Fe]	424.0	424.0	100.0	100.0	100.0	100.0
JJAGMNAF_03639	BHNFMJIF_03425			hypothetical protein	hypothetical protein	135.0	135.0	100.0	100.0	100.0	100.0
JJAGMNAF_03640	BHNFMJIF_03426	thiE_1	thiE_1	Thiamine-phosphate synthase	Thiamine-phosphate synthase	424.0	424.0	99.038	99.038	100.0	100.0
JJAGMNAF_03641	BHNFMJIF_03427	thiG	thiG	Thiazole synthase	Thiazole synthase	526.0	526.0	100.0	100.0	100.0	100.0
JJAGMNAF_03642	BHNFMJIF_03428	thiC	thiC	Phosphomethylpyrimidine synthase	Phosphomethylpyrimidine synthase	1186.0	1186.0	100.0	100.0	100.0	100.0
JJAGMNAF_03643	BHNFMJIF_03429			hypothetical protein	hypothetical protein	355.0	338.0	99.415	99.415	100.0	100.0
JJAGMNAF_03644	BHNFMJIF_03430			hypothetical protein	hypothetical protein	338.0	337.0	97.605	97.605	100.0	96.0
JJAGMNAF_03645	BHNFMJIF_03431	thiH	thiH	2-iminoacetate synthase	2-iminoacetate synthase	791.0	791.0	100.0	100.0	100.0	100.0
JJAGMNAF_03646	BHNFMJIF_03432	ttuC	ttuC	Sulfur carrier protein adenylyltransferase	Sulfur carrier protein adenylyltransferase	470.0	470.0	99.565	99.565	100.0	100.0
JJAGMNAF_03647	BHNFMJIF_03433	ygiC	ygiC	Putative acid--amine ligase YgiC	Putative acid--amine ligase YgiC	703.0	703.0	99.733	99.733	100.0	100.0
JJAGMNAF_03648	BHNFMJIF_03434			hypothetical protein	hypothetical protein	194.0	194.0	100.0	100.0	100.0	100.0
JJAGMNAF_03649	BHNFMJIF_03435	thiE_2	thiE_2	Thiamine-phosphate synthase	Thiamine-phosphate synthase	389.0	389.0	100.0	100.0	100.0	100.0
JJAGMNAF_03650	BHNFMJIF_03436	prs	prs	Ribose-phosphate pyrophosphokinase	Ribose-phosphate pyrophosphokinase	645.0	645.0	100.0	100.0	100.0	100.0
JJAGMNAF_03652	BHNFMJIF_03437	potD	potD	Spermidine/putrescine-binding periplasmic protein	Spermidine/putrescine-binding periplasmic protein	876.0	876.0	99.312	99.312	100.0	100.0
JJAGMNAF_03653	BHNFMJIF_03438	potC	potC	Spermidine/putrescine transport system permease protein PotC	Spermidine/putrescine transport system permease protein PotC	445.0	445.0	100.0	100.0	100.0	100.0
JJAGMNAF_03654	BHNFMJIF_03439	potB	potB	Spermidine/putrescine transport system permease protein PotB	Spermidine/putrescine transport system permease protein PotB	508.0	508.0	99.623	99.623	100.0	100.0
JJAGMNAF_03655	BHNFMJIF_03440	uup_3	uup_5	ATP-binding protein Uup	ATP-binding protein Uup	909.0	909.0	99.784	99.784	100.0	100.0
JJAGMNAF_03656	BHNFMJIF_03441	resA_15	resA_13	Thiol-disulfide oxidoreductase ResA	Thiol-disulfide oxidoreductase ResA	766.0	766.0	99.731	99.731	100.0	100.0
JJAGMNAF_03658	BHNFMJIF_03443	glgP_2	glgP_2	Glycogen phosphorylase	Glycogen phosphorylase	1739.0	1739.0	99.883	99.883	100.0	100.0
JJAGMNAF_03659	BHNFMJIF_03444			hypothetical protein	hypothetical protein	1116.0	1116.0	100.0	100.0	100.0	100.0
JJAGMNAF_03660	BHNFMJIF_03445	ntpK	ntpK	V-type sodium ATPase subunit K	V-type sodium ATPase subunit K	290.0	290.0	100.0	100.0	100.0	100.0
JJAGMNAF_03661	BHNFMJIF_03446	ntpI	ntpI	V-type sodium ATPase subunit I	V-type sodium ATPase subunit I	1204.0	1204.0	100.0	100.0	100.0	100.0
JJAGMNAF_03662	BHNFMJIF_03447	atpD_2	atpD_2	A-type ATP synthase subunit D	A-type ATP synthase subunit D	376.0	376.0	100.0	100.0	100.0	100.0
JJAGMNAF_03663	BHNFMJIF_03448	ntpB	ntpB	V-type sodium ATPase subunit B	V-type sodium ATPase subunit B	902.0	902.0	100.0	100.0	100.0	100.0
JJAGMNAF_03664	BHNFMJIF_03449	atpA_2	atpA_2	V-type ATP synthase alpha chain	V-type ATP synthase alpha chain	1169.0	1169.0	99.829	99.829	100.0	100.0
JJAGMNAF_03665	BHNFMJIF_03450			hypothetical protein	hypothetical protein	499.0	499.0	100.0	100.0	100.0	100.0
JJAGMNAF_03666	BHNFMJIF_03451	atpE_2	atpE_2	A-type ATP synthase subunit E	A-type ATP synthase subunit E	385.0	385.0	99.49	99.49	100.0	100.0
JJAGMNAF_03672	BHNFMJIF_02808			hypothetical protein	hypothetical protein	270.0	256.0	89.216	89.216	100.0	100.0
JJAGMNAF_03673	BHNFMJIF_02809			hypothetical protein	hypothetical protein	762.0	762.0	100.0	100.0	100.0	100.0
JJAGMNAF_03674	BHNFMJIF_02810			hypothetical protein	hypothetical protein	701.0	701.0	99.744	99.744	100.0	100.0
JJAGMNAF_03675	BHNFMJIF_02811	emrA	emrA	Colistin resistance protein EmrA	Colistin resistance protein EmrA	651.0	651.0	100.0	100.0	100.0	100.0
JJAGMNAF_03676	BHNFMJIF_02812			hypothetical protein	hypothetical protein	984.0	984.0	99.79	99.79	100.0	100.0
JJAGMNAF_03677	BHNFMJIF_02813			hypothetical protein	hypothetical protein	1478.0	1478.0	99.727	99.727	100.0	100.0
JJAGMNAF_03678	BHNFMJIF_02814	glnA_2	glnA_2	Glutamine synthetase	Glutamine synthetase	1519.0	1519.0	100.0	100.0	100.0	100.0
JJAGMNAF_03679	BHNFMJIF_02815	crp	crp	CRP-like cAMP-activated global transcriptional regulator	CRP-like cAMP-activated global transcriptional regulator	445.0	445.0	100.0	100.0	93.0	93.0
JJAGMNAF_03680	BHNFMJIF_02816			hypothetical protein	hypothetical protein	58.5	58.5	100.0	100.0	100.0	100.0
JJAGMNAF_03681	BHNFMJIF_02817			hypothetical protein	hypothetical protein	350.0	350.0	100.0	100.0	100.0	100.0
JJAGMNAF_03682	BHNFMJIF_02818	kdsA_2	kdsA_2	2-dehydro-3-deoxyphosphooctonate aldolase	2-dehydro-3-deoxyphosphooctonate aldolase	509.0	509.0	100.0	100.0	100.0	100.0
JJAGMNAF_03683	BHNFMJIF_02819	dagK_2	dagK_1	Diacylglycerol kinase	Diacylglycerol kinase	605.0	605.0	99.676	99.676	100.0	100.0
JJAGMNAF_03684	BHNFMJIF_02820	miaA_2	miaA_2	tRNA dimethylallyltransferase	tRNA dimethylallyltransferase	632.0	632.0	100.0	100.0	100.0	100.0
JJAGMNAF_03685	BHNFMJIF_02821	gapA	gapA	Glyceraldehyde-3-phosphate dehydrogenase A	Glyceraldehyde-3-phosphate dehydrogenase A	692.0	692.0	100.0	100.0	100.0	100.0
JJAGMNAF_03686	BHNFMJIF_02822	mscL	mscL	Large-conductance mechanosensitive channel	Large-conductance mechanosensitive channel	231.0	231.0	100.0	100.0	100.0	100.0
JJAGMNAF_03687	BHNFMJIF_02824	guaA_3	guaA_2	GMP synthase [glutamine-hydrolyzing]	GMP synthase [glutamine-hydrolyzing]	1070.0	1070.0	100.0	100.0	100.0	100.0
JJAGMNAF_03688	BHNFMJIF_02825	guaA_4	guaA_3	GMP synthase [glutamine-hydrolyzing]	GMP synthase [glutamine-hydrolyzing]	891.0	891.0	100.0	100.0	100.0	100.0
JJAGMNAF_03689	BHNFMJIF_02826	map_3	map_2	Methionine aminopeptidase	Methionine aminopeptidase	785.0	785.0	100.0	100.0	100.0	100.0
JJAGMNAF_03690	BHNFMJIF_02827			hypothetical protein	hypothetical protein	288.0	288.0	99.286	99.286	100.0	100.0
JJAGMNAF_03691	BHNFMJIF_02828	ttgA	ttgA	Toluene efflux pump periplasmic linker protein TtgA	Toluene efflux pump periplasmic linker protein TtgA	724.0	724.0	100.0	100.0	100.0	100.0
JJAGMNAF_03692	BHNFMJIF_02829	bepE_5	bepE_2	Efflux pump membrane transporter BepE	Efflux pump membrane transporter BepE	1954.0	1954.0	99.905	99.905	100.0	100.0
JJAGMNAF_03693	BHNFMJIF_02830	oprM_2	oprM_1	Outer membrane protein OprM	Outer membrane protein OprM	979.0	979.0	99.577	99.577	98.0	98.0
JJAGMNAF_03694	BHNFMJIF_02831			hypothetical protein	hypothetical protein	86.3	104.0	98.795	98.795	100.0	100.0
JJAGMNAF_03695	BHNFMJIF_02832	mdtA_4	ttgD	Multidrug resistance protein MdtA	Toluene efflux pump periplasmic linker protein TtgD	639.0	638.0	98.773	98.773	96.0	96.0
JJAGMNAF_03696	BHNFMJIF_02833	acrD_1	mdtC_3	putative aminoglycoside efflux pump	Multidrug resistance protein MdtC	1477.0	1477.0	99.736	99.736	99.0	74.0
JJAGMNAF_03698	BHNFMJIF_02834			hypothetical protein	hypothetical protein	884.0	884.0	99.534	99.534	100.0	100.0
JJAGMNAF_03699	BHNFMJIF_02835			hypothetical protein	hypothetical protein	662.0	662.0	99.415	99.415	100.0	100.0
JJAGMNAF_03700	BHNFMJIF_02836	btsR_3	btsR_3	Transcriptional regulatory protein BtsR	Transcriptional regulatory protein BtsR	524.0	524.0	100.0	100.0	100.0	100.0
JJAGMNAF_03701	BHNFMJIF_02837			hypothetical protein	hypothetical protein	187.0	187.0	100.0	100.0	100.0	100.0
JJAGMNAF_03702	BHNFMJIF_02838			hypothetical protein	hypothetical protein	78.2	78.2	97.297	97.297	100.0	100.0
JJAGMNAF_03703	BHNFMJIF_02839	rocA	rocA	1-pyrroline-5-carboxylate dehydrogenase	1-pyrroline-5-carboxylate dehydrogenase	2350.0	2350.0	99.388	99.388	100.0	100.0
JJAGMNAF_03704	BHNFMJIF_02840			hypothetical protein	hypothetical protein	78.6	78.6	100.0	100.0	100.0	100.0
JJAGMNAF_03705	BHNFMJIF_02841			hypothetical protein	hypothetical protein	416.0	416.0	98.507	98.507	100.0	100.0
JJAGMNAF_03706	BHNFMJIF_02842			hypothetical protein	hypothetical protein	285.0	285.0	99.27	99.27	100.0	100.0
JJAGMNAF_03707	BHNFMJIF_02843			hypothetical protein	hypothetical protein	774.0	774.0	100.0	100.0	100.0	100.0
JJAGMNAF_03708	BHNFMJIF_02844	macB_4	btuD_2	Macrolide export ATP-binding/permease protein MacB	Vitamin B12 import ATP-binding protein BtuD	444.0	444.0	99.533	99.533	100.0	100.0
JJAGMNAF_03709	BHNFMJIF_02845			hypothetical protein	hypothetical protein	1049.0	1049.0	99.608	99.608	100.0	100.0
JJAGMNAF_03710	BHNFMJIF_02846	rsmE	rsmE	Ribosomal RNA small subunit methyltransferase E	Ribosomal RNA small subunit methyltransferase E	456.0	456.0	100.0	100.0	100.0	100.0
JJAGMNAF_03711	BHNFMJIF_02847			hypothetical protein	hypothetical protein	384.0	384.0	100.0	100.0	100.0	100.0
JJAGMNAF_03712	BHNFMJIF_02848	nupG	nupG	Nucleoside permease NupG	Nucleoside permease NupG	788.0	788.0	99.765	99.765	100.0	100.0
JJAGMNAF_03713	BHNFMJIF_02849			hypothetical protein	hypothetical protein	372.0	372.0	99.02	99.02	100.0	100.0
JJAGMNAF_03714	BHNFMJIF_02850			hypothetical protein	hypothetical protein	340.0	340.0	99.405	99.405	89.0	89.0
JJAGMNAF_03715	BHNFMJIF_02851			hypothetical protein	hypothetical protein	315.0	315.0	99.359	99.359	100.0	100.0
JJAGMNAF_03717	BHNFMJIF_02853	sigV	sigV	RNA polymerase sigma factor SigV	RNA polymerase sigma factor SigV	377.0	377.0	99.448	99.448	100.0	100.0
JJAGMNAF_03718	BHNFMJIF_02854			hypothetical protein	hypothetical protein	851.0	851.0	99.029	99.029	100.0	100.0
JJAGMNAF_03719	BHNFMJIF_02855	ubiG_2	ubiG_2	Ubiquinone biosynthesis O-methyltransferase	Ubiquinone biosynthesis O-methyltransferase	540.0	540.0	98.855	98.855	100.0	100.0
JJAGMNAF_03720	BHNFMJIF_02856	rlmI	rlmI	Ribosomal RNA large subunit methyltransferase I	Ribosomal RNA large subunit methyltransferase I	819.0	819.0	100.0	100.0	100.0	100.0
JJAGMNAF_03721	BHNFMJIF_02857	rnd	rnd	Ribonuclease D	Ribonuclease D	404.0	404.0	99.487	99.487	90.0	90.0
JJAGMNAF_03722	BHNFMJIF_02858			hypothetical protein	hypothetical protein	320.0	320.0	100.0	100.0	100.0	100.0
JJAGMNAF_03723	BHNFMJIF_02859			hypothetical protein	hypothetical protein	1471.0	1471.0	100.0	100.0	98.0	98.0
JJAGMNAF_03724	BHNFMJIF_02860			hypothetical protein	hypothetical protein	355.0	384.0	99.51	99.51	100.0	100.0
JJAGMNAF_03725	BHNFMJIF_02861	trxB	trxB	Thioredoxin reductase	Thioredoxin reductase	644.0	644.0	100.0	100.0	100.0	100.0
JJAGMNAF_03726	BHNFMJIF_02862	pqqL	pqqL	putative zinc protease PqqL	putative zinc protease PqqL	1907.0	1907.0	99.787	99.787	100.0	100.0
JJAGMNAF_03727	BHNFMJIF_02863			hypothetical protein	hypothetical protein	906.0	906.0	99.798	99.798	100.0	100.0
JJAGMNAF_03728	BHNFMJIF_02864	lnrL	lnrL	Linearmycin resistance ATP-binding protein LnrL	Linearmycin resistance ATP-binding protein LnrL	478.0	478.0	99.574	99.574	100.0	100.0
JJAGMNAF_03729	BHNFMJIF_02865	mepS	mepS	Murein DD-endopeptidase MepS/Murein LD-carboxypeptidase	Murein DD-endopeptidase MepS/Murein LD-carboxypeptidase	284.0	305.0	98.684	98.16	89.0	100.0
JJAGMNAF_03730	BHNFMJIF_02866	gph_3	gph_3	Phosphoglycolate phosphatase	Phosphoglycolate phosphatase	1337.0	1337.0	99.565	99.565	100.0	100.0
JJAGMNAF_03731	BHNFMJIF_02867	rplU	rplU	Large ribosomal subunit protein bL21	Large ribosomal subunit protein bL21	211.0	211.0	100.0	100.0	100.0	100.0
JJAGMNAF_03732	BHNFMJIF_02868	rpmA	rpmA	Large ribosomal subunit protein bL27	Large ribosomal subunit protein bL27	176.0	176.0	100.0	100.0	100.0	100.0
JJAGMNAF_03733	BHNFMJIF_02869			hypothetical protein	hypothetical protein	393.0	394.0	98.942	98.942	100.0	90.0
JJAGMNAF_03734	BHNFMJIF_02870	pnuC	pnuC	Nicotinamide riboside transporter PnuC	Nicotinamide riboside transporter PnuC	333.0	333.0	99.474	99.474	100.0	100.0
JJAGMNAF_03735	BHNFMJIF_02871	serS	serS	Serine--tRNA ligase	Serine--tRNA ligase	884.0	884.0	100.0	100.0	100.0	100.0
JJAGMNAF_03736	BHNFMJIF_02872			hypothetical protein	hypothetical protein	75.1	75.1	94.737	94.737	100.0	100.0
JJAGMNAF_03737	BHNFMJIF_02873	fucP_5	fucP_4	L-fucose-proton symporter	L-fucose-proton symporter	670.0	670.0	99.753	99.753	100.0	100.0
JJAGMNAF_03738	BHNFMJIF_02874	pyrK_2	pyrK_1	Dihydroorotate dehydrogenase B (NAD(+)), electron transfer subunit	Dihydroorotate dehydrogenase B (NAD(+)), electron transfer subunit	1489.0	1489.0	100.0	100.0	100.0	100.0
JJAGMNAF_03739	BHNFMJIF_02875			hypothetical protein	hypothetical protein	95.1	95.1	97.917	97.917	100.0	100.0
JJAGMNAF_03740	BHNFMJIF_02876			hypothetical protein	hypothetical protein	481.0	481.0	99.609	99.609	100.0	100.0
JJAGMNAF_03741	BHNFMJIF_02877			hypothetical protein	hypothetical protein	251.0	251.0	100.0	100.0	100.0	100.0
JJAGMNAF_03743	BHNFMJIF_02878			hypothetical protein	hypothetical protein	145.0	145.0	97.26	97.26	100.0	100.0
JJAGMNAF_03744	BHNFMJIF_02879			hypothetical protein	hypothetical protein	121.0	121.0	100.0	100.0	100.0	100.0
JJAGMNAF_03745	BHNFMJIF_02880	ttcA	ttcA	tRNA-cytidine(32) 2-sulfurtransferase	tRNA-cytidine(32) 2-sulfurtransferase	491.0	491.0	100.0	100.0	100.0	100.0
JJAGMNAF_03746	BHNFMJIF_02881			hypothetical protein	hypothetical protein	915.0	915.0	99.583	99.583	100.0	100.0
JJAGMNAF_03747	BHNFMJIF_02882			hypothetical protein	hypothetical protein	289.0	289.0	100.0	100.0	100.0	100.0
JJAGMNAF_03748	BHNFMJIF_02883	floA	floA	Flotillin-like protein FloA	Flotillin-like protein FloA	605.0	605.0	100.0	100.0	100.0	100.0
JJAGMNAF_03749	BHNFMJIF_02884	deoD	deoD	Purine nucleoside phosphorylase DeoD-type	Purine nucleoside phosphorylase DeoD-type	603.0	603.0	100.0	100.0	100.0	100.0
JJAGMNAF_03750	BHNFMJIF_02885	msrC	msrC	Free methionine-R-sulfoxide reductase	Free methionine-R-sulfoxide reductase	332.0	332.0	98.758	98.758	100.0	100.0
JJAGMNAF_03751	BHNFMJIF_02886	mnmE_2	mnmE_1	tRNA modification GTPase MnmE	tRNA modification GTPase MnmE	991.0	991.0	100.0	100.0	100.0	100.0
JJAGMNAF_03778	BHNFMJIF_02937			hypothetical protein	hypothetical protein	200.0	200.0	73.881	73.881	100.0	100.0
JJAGMNAF_03790	BHNFMJIF_02508			hypothetical protein	hypothetical protein	122.0	98.2	89.552	92.157	97.0	76.0
JJAGMNAF_03794	BHNFMJIF_02920			hypothetical protein	hypothetical protein	575.0	518.0	94.863	95.255	100.0	93.0
JJAGMNAF_03795	BHNFMJIF_02921			putative protein	putative protein	222.0	222.0	95.536	95.536	100.0	100.0
JJAGMNAF_03796	BHNFMJIF_02922			hypothetical protein	hypothetical protein	131.0	131.0	97.059	97.059	100.0	100.0
JJAGMNAF_03816	BHNFMJIF_02035			hypothetical protein	hypothetical protein	148.0	149.0	78.022	78.022	88.0	100.0
JJAGMNAF_03817	BHNFMJIF_02036			hypothetical protein	hypothetical protein	198.0	198.0	79.167	79.167	100.0	100.0
JJAGMNAF_03818	BHNFMJIF_03065	xerC_21	xerC_20	Tyrosine recombinase XerC	Tyrosine recombinase XerC	826.0	826.0	95.377	95.377	85.0	100.0
JJAGMNAF_03823	BHNFMJIF_02951	xerC_22	xerC_17	Tyrosine recombinase XerC	Tyrosine recombinase XerC	671.0	672.0	96.687	96.687	92.0	99.0
JJAGMNAF_03836	BHNFMJIF_02983			hypothetical protein	hypothetical protein	479.0	474.0	94.656	94.656	100.0	100.0
JJAGMNAF_03837	BHNFMJIF_02984			hypothetical protein	hypothetical protein	239.0	239.0	97.521	97.521	100.0	100.0
JJAGMNAF_03840	BHNFMJIF_02986			hypothetical protein	hypothetical protein	535.0	535.0	91.197	91.197	95.0	100.0
JJAGMNAF_03841	BHNFMJIF_02990			hypothetical protein	hypothetical protein	105.0	105.0	76.19	76.19	94.0	83.0
JJAGMNAF_03870	BHNFMJIF_03001			IS21 family transposase ISPpu7	IS21 family transposase ISPpu7	475.0	474.0	97.425	97.425	83.0	92.0
JJAGMNAF_03871	BHNFMJIF_03002			hypothetical protein	hypothetical protein	218.0	218.0	97.196	97.196	100.0	100.0
JJAGMNAF_03872	BHNFMJIF_03003	rlmB	rlmB	23S rRNA (guanosine-2'-O-)-methyltransferase RlmB	23S rRNA (guanosine-2'-O-)-methyltransferase RlmB	526.0	526.0	99.625	99.625	99.0	99.0
JJAGMNAF_03873	BHNFMJIF_03004	adh	adh	Alcohol dehydrogenase	Alcohol dehydrogenase	706.0	706.0	98.851	98.851	100.0	100.0
JJAGMNAF_03874	BHNFMJIF_03005			hypothetical protein	hypothetical protein	293.0	293.0	99.306	99.306	100.0	100.0
JJAGMNAF_03875	BHNFMJIF_03006			hypothetical protein	hypothetical protein	258.0	258.0	100.0	100.0	100.0	100.0
JJAGMNAF_03876	BHNFMJIF_03007	bacC	bacC	Dihydroanticapsin 7-dehydrogenase	Dihydroanticapsin 7-dehydrogenase	612.0	612.0	100.0	100.0	100.0	100.0
JJAGMNAF_03877	BHNFMJIF_03008			hypothetical protein	hypothetical protein	650.0	650.0	99.361	99.361	100.0	100.0
JJAGMNAF_03878	BHNFMJIF_03009	htdZ	htdZ	3-hydroxyacyl-thioester dehydratase Z	3-hydroxyacyl-thioester dehydratase Z	320.0	320.0	100.0	100.0	100.0	100.0
JJAGMNAF_03879	BHNFMJIF_03011	ogt_2	ogt_1	Methylated-DNA--protein-cysteine methyltransferase	Methylated-DNA--protein-cysteine methyltransferase	248.0	248.0	100.0	100.0	100.0	100.0
JJAGMNAF_03880	BHNFMJIF_03012		arsC	hypothetical protein	Arsenate reductase	291.0	291.0	99.363	99.363	100.0	100.0
JJAGMNAF_03881	BHNFMJIF_03013			hypothetical protein	hypothetical protein	137.0	137.0	97.059	97.059	100.0	100.0
JJAGMNAF_03882	BHNFMJIF_03014			hypothetical protein	hypothetical protein	142.0	142.0	93.59	93.59	88.0	85.0
JJAGMNAF_03883	BHNFMJIF_03015			hypothetical protein	hypothetical protein	1090.0	1090.0	99.815	99.815	100.0	100.0
JJAGMNAF_03884	BHNFMJIF_03016	mepA_7	mepA_3	Multidrug export protein MepA	Multidrug export protein MepA	838.0	839.0	99.779	99.779	98.0	100.0
JJAGMNAF_03885	BHNFMJIF_03017	trkH_2	trkH_2	Trk system potassium uptake protein TrkH	Trk system potassium uptake protein TrkH	991.0	991.0	99.801	99.801	100.0	100.0
JJAGMNAF_03886	BHNFMJIF_03018	bepF_2	bepF_1	Efflux pump periplasmic linker BepF	Efflux pump periplasmic linker BepF	773.0	773.0	100.0	100.0	100.0	100.0
JJAGMNAF_03887	BHNFMJIF_03019	bepE_6	bepE_3	multidrug efflux RND transporter permease subunit BepE	multidrug efflux RND transporter permease subunit BepE	1776.0	1776.0	99.902	99.902	99.0	99.0
