locus_tag	ftype	length_bp	gene	EC_number	COG	product
BHNFMJIF_03448	CDS	1323	ntpB		COG1156	V-type sodium ATPase subunit B
BHNFMJIF_03449	CDS	1755	atpA_2	7.1.2.2	COG1155	V-type ATP synthase alpha chain
BHNFMJIF_03450	CDS	837				hypothetical protein
BHNFMJIF_03451	CDS	591	atpE_2			A-type ATP synthase subunit E
BHNFMJIF_03452	rRNA	111				5S ribosomal RNA
BHNFMJIF_03453	rRNA	2876				23S ribosomal RNA
BHNFMJIF_03454	rRNA	1528				16S ribosomal RNA
BHNFMJIF_03455	tRNA	75				tRNA-Ile(gat)
BHNFMJIF_03456	tRNA	75				tRNA-Ala(tgc)
BHNFMJIF_03457	rRNA	2888				23S ribosomal RNA
BHNFMJIF_03458	rRNA	111				5S ribosomal RNA
BHNFMJIF_03459	CDS	543				hypothetical protein
BHNFMJIF_03460	CDS	186	rpmF			Large ribosomal subunit protein bL32
BHNFMJIF_03461	CDS	1008	fabH	2.3.1.180	COG0332	Beta-ketoacyl-[acyl-carrier-protein] synthase III
BHNFMJIF_03462	CDS	882	era		COG1159	GTPase Era
BHNFMJIF_03463	CDS	1314	der_2		COG1160	GTPase Der
BHNFMJIF_03464	CDS	765	mkl		COG1135	putative ribonucleotide transport ATP-binding protein mkl
BHNFMJIF_03465	CDS	768	mlaE		COG0767	Intermembrane phospholipid transport system permease protein MlaE
BHNFMJIF_03466	CDS	822	lptB	7.5.2.-	COG1137	Lipopolysaccharide export system ATP-binding protein LptB
BHNFMJIF_03467	CDS	246				hypothetical protein
BHNFMJIF_03468	CDS	1356	tig	5.2.1.8		Trigger factor
BHNFMJIF_03469	CDS	672	clpP	3.4.21.92	COG0740	ATP-dependent Clp protease proteolytic subunit
BHNFMJIF_03470	CDS	1251	clpX		COG1219	ATP-dependent Clp protease ATP-binding subunit ClpX
BHNFMJIF_03471	CDS	2181	recQ_2	5.6.2.4	COG0514	ATP-dependent DNA helicase RecQ
BHNFMJIF_03472	CDS	1764				hypothetical protein
BHNFMJIF_03473	CDS	435				hypothetical protein
BHNFMJIF_03474	CDS	792				hypothetical protein
BHNFMJIF_03475	CDS	1029				hypothetical protein
BHNFMJIF_03476	CDS	222				hypothetical protein
BHNFMJIF_03477	CDS	174				hypothetical protein
BHNFMJIF_03478	CDS	654				hypothetical protein
BHNFMJIF_03479	CDS	480				hypothetical protein
BHNFMJIF_03480	CDS	1167	lagD	3.4.22.-		Lactococcin-G-processing and transport ATP-binding protein LagD
BHNFMJIF_03481	CDS	888	hlyB		COG2274	Alpha-hemolysin translocation ATP-binding protein HlyB
BHNFMJIF_03482	CDS	591				hypothetical protein
BHNFMJIF_03483	CDS	1509				hypothetical protein
BHNFMJIF_03484	CDS	183				hypothetical protein
BHNFMJIF_03485	CDS	432				hypothetical protein
BHNFMJIF_03486	CDS	2097				hypothetical protein
BHNFMJIF_03487	CDS	435				hypothetical protein
BHNFMJIF_03488	CDS	210				hypothetical protein
BHNFMJIF_03489	CDS	1476	guaB	1.1.1.205		Inosine-5'-monophosphate dehydrogenase
BHNFMJIF_03490	CDS	1338	surA_1	5.2.1.8		Chaperone SurA
BHNFMJIF_03491	CDS	873				hypothetical protein
BHNFMJIF_03492	CDS	1359	surA_2	5.2.1.8	COG0760	Chaperone SurA
BHNFMJIF_03493	CDS	1668	lptD_2			LPS-assembly protein LptD
BHNFMJIF_03494	CDS	297				hypothetical protein
BHNFMJIF_03495	CDS	1869	mutL		COG0323	DNA mismatch repair protein MutL
BHNFMJIF_03496	CDS	1209				hypothetical protein
BHNFMJIF_03497	CDS	810	cysQ	3.1.3.7	COG1218	3'(2'),5'-bisphosphate nucleotidase CysQ
BHNFMJIF_03498	CDS	1557				hypothetical protein
BHNFMJIF_03499	CDS	615	cysC	2.7.1.25	COG0529	putative adenylyl-sulfate kinase
BHNFMJIF_03500	CDS	912	cysD	2.7.7.4	COG0175	Sulfate adenylyltransferase subunit 2
BHNFMJIF_03501	CDS	1458	cysNC		COG0529	Bifunctional enzyme CysN/CysC
BHNFMJIF_03502	CDS	1107	stf3	2.8.2.40	COG0446	Omega-hydroxy-beta-dihydromenaquinone-9 sulfotransferase Stf3
BHNFMJIF_03503	CDS	1200			COG2885	Outer membrane protein 40
BHNFMJIF_03504	CDS	738	yaaA		COG3022	DNA-binding and peroxide stress resistance protein YaaA
BHNFMJIF_03505	CDS	501	resA_14		COG0526	Thiol-disulfide oxidoreductase ResA
BHNFMJIF_03506	CDS	2805				hypothetical protein
BHNFMJIF_03507	CDS	3222	pyrAB_2	6.3.4.16	COG0458	Carbamoyl phosphate synthase pyrimidine-specific large chain
BHNFMJIF_03508	CDS	792				hypothetical protein
BHNFMJIF_03509	CDS	1095	trpS2	6.1.1.2	COG0180	Tryptophan--tRNA ligase 2
BHNFMJIF_03510	tRNA	77				tRNA-Val(tac)
BHNFMJIF_03511	tRNA	77				tRNA-Val(tac)
BHNFMJIF_03512	CDS	645	liaR		COG2197	Transcriptional regulatory protein LiaR
BHNFMJIF_03513	CDS	1065	mnmA_3	2.8.1.13		tRNA-specific 2-thiouridylase MnmA
BHNFMJIF_03514	CDS	951	cysK	2.5.1.47		Cysteine synthase
BHNFMJIF_03515	CDS	939				hypothetical protein
BHNFMJIF_03516	CDS	2457	bamB			Outer membrane protein assembly factor BamB
BHNFMJIF_03517	CDS	516				hypothetical protein
BHNFMJIF_03518	CDS	105				hypothetical protein
BHNFMJIF_03519	CDS	1305	rhlE	3.6.4.13	COG0513	ATP-dependent RNA helicase RhlE
BHNFMJIF_03520	CDS	234	hndA	1.12.1.3		NADP-reducing hydrogenase subunit HndA
BHNFMJIF_03521	CDS	1551				hypothetical protein
BHNFMJIF_03522	CDS	1599	atsA_2	3.1.6.1		Arylsulfatase
BHNFMJIF_03523	CDS	2706	lacZ_14	3.2.1.23		Beta-galactosidase
BHNFMJIF_03524	CDS	2082				hypothetical protein
BHNFMJIF_03525	CDS	2448		3.2.1.31	COG3250	Putative beta-glucuronidase
BHNFMJIF_03526	CDS	1542			COG0702	SusD-like protein P25
BHNFMJIF_03527	CDS	3354			COG4771	TonB-dependent receptor P3
BHNFMJIF_03528	CDS	936				hypothetical protein
BHNFMJIF_03529	CDS	591				hypothetical protein
BHNFMJIF_03530	tRNA	74				tRNA-Met(cat)
BHNFMJIF_03531	CDS	600				hypothetical protein
BHNFMJIF_03532	CDS	747	fabG_3	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
BHNFMJIF_03533	CDS	672	truC	5.4.99.26	COG0564	tRNA pseudouridine synthase C
BHNFMJIF_03534	CDS	306				hypothetical protein
BHNFMJIF_03535	CDS	1383	zraR_4		COG2204	Transcriptional regulatory protein ZraR
BHNFMJIF_03536	CDS	2568	rcsC_27	2.7.13.3		Sensor histidine kinase RcsC
BHNFMJIF_03537	CDS	1311	norM		COG0534	Multidrug resistance protein NorM
BHNFMJIF_03538	CDS	1245	pqqE_2	3.4.24.-	COG0612	Zinc protease PqqE
BHNFMJIF_03539	CDS	846		5.2.1.8		Putative peptidyl-prolyl cis-trans isomerase
BHNFMJIF_03540	CDS	4650				hypothetical protein
BHNFMJIF_03541	CDS	2358	bamA_2			Outer membrane protein assembly factor BamA
BHNFMJIF_03542	CDS	912				hypothetical protein
BHNFMJIF_03543	CDS	903	rhaS_7			HTH-type transcriptional activator RhaS
BHNFMJIF_03544	CDS	681				hypothetical protein
BHNFMJIF_03545	CDS	4323	rcsC_28	2.7.13.3		Sensor histidine kinase RcsC
BHNFMJIF_03546	CDS	1605				hypothetical protein
BHNFMJIF_03547	CDS	615	ribB	4.1.99.12	COG0108	3,4-dihydroxy-2-butanone 4-phosphate synthase
BHNFMJIF_03548	CDS	756	srlR		COG1349	Glucitol operon repressor
BHNFMJIF_03549	CDS	903	aptA	2.2.1.13	COG3959	Apulose-4-phosphate transketolase subunit A
BHNFMJIF_03550	CDS	939	aptB	2.2.1.13	COG3958	Apulose-4-phosphate transketolase subunit B
BHNFMJIF_03551	CDS	1497	glpK	2.7.1.30		Glycerol kinase
BHNFMJIF_03552	CDS	1425	sftI	5.3.1.31		Sulfoquinovose isomerase
BHNFMJIF_03553	CDS	1017				hypothetical protein
BHNFMJIF_03554	CDS	819	rbsB			D-ribose/D-allose-binding protein
BHNFMJIF_03555	CDS	1365	hisS	6.1.1.21	COG0124	Histidine--tRNA ligase
BHNFMJIF_03556	CDS	2226				hypothetical protein
BHNFMJIF_03557	CDS	861				hypothetical protein
BHNFMJIF_03558	CDS	681	cas5d	3.1.-.-		CRISPR pre-crRNA endoribonuclease Cas5d
BHNFMJIF_03559	CDS	1722				hypothetical protein
BHNFMJIF_03560	CDS	852				hypothetical protein
BHNFMJIF_03561	CDS	666				hypothetical protein
BHNFMJIF_03562	CDS	1023	cas4-cas1	3.1.-.-	COG1468	CRISPR-associated exonuclease Cas4/endonuclease Cas1 fusion
BHNFMJIF_03563	CDS	291	cas2_2	3.1.-.-	COG1343	CRISPR-associated endonuclease Cas2
	repeat_region	230				
	repeat_region	365				
BHNFMJIF_03564	CDS	669				hypothetical protein
BHNFMJIF_03565	CDS	342				hypothetical protein
BHNFMJIF_03566	CDS	1191	mnmE_2	3.6.-.-		tRNA modification GTPase MnmE
BHNFMJIF_03567	CDS	1419	bioB_2	2.8.1.6		Biotin synthase
BHNFMJIF_03568	CDS	1035		1.8.-.-	COG0502	[FeFe] hydrogenase maturase subunit HydE
BHNFMJIF_03569	CDS	1752	rsxB_3	7.-.-.-		Ion-translocating oxidoreductase complex subunit B
BHNFMJIF_03570	CDS	273	groES		COG0234	Co-chaperonin GroES
BHNFMJIF_03571	CDS	1638	groEL	5.6.1.7		Chaperonin GroEL
BHNFMJIF_03572	CDS	351				hypothetical protein
BHNFMJIF_03573	CDS	1005				hypothetical protein
BHNFMJIF_03574	tRNA	75				tRNA-Thr(tgt)
BHNFMJIF_03575	CDS	1383	mepA_5			Multidrug export protein MepA
BHNFMJIF_03576	CDS	585				hypothetical protein
BHNFMJIF_03577	CDS	120				hypothetical protein
BHNFMJIF_03578	CDS	546	csh	3.13.1.5		Carbon disulfide hydrolase
BHNFMJIF_03579	CDS	1416		3.2.1.-	COG0673	Glycosyl hydrolase family 109 protein 1
BHNFMJIF_03580	CDS	681				hypothetical protein
BHNFMJIF_03581	CDS	618	ydeA	3.2.-.-	COG0693	putative protease YdeA
BHNFMJIF_03582	CDS	501	idi	5.3.3.2	COG1443	Isopentenyl-diphosphate Delta-isomerase
BHNFMJIF_03583	CDS	1497	hutH	4.3.1.3	COG2986	Histidine ammonia-lyase
BHNFMJIF_03584	CDS	624	fchA	3.5.4.9	COG3404	Methenyltetrahydrofolate cyclohydrolase
BHNFMJIF_03585	CDS	1245	hutI	3.5.2.7	COG1228	Imidazolonepropionase
BHNFMJIF_03586	CDS	387				hypothetical protein
BHNFMJIF_03587	CDS	903		2.1.2.5		Glutamate formimidoyltransferase
BHNFMJIF_03588	CDS	114				hypothetical protein
BHNFMJIF_03589	CDS	1998	hutU	4.2.1.49		Urocanate hydratase
BHNFMJIF_03590	CDS	1218	queA_2	2.4.99.17	COG0809	S-adenosylmethionine:tRNA ribosyltransferase-isomerase
BHNFMJIF_03591	CDS	1089				hypothetical protein
BHNFMJIF_03592	CDS	411	paaI	3.1.2.-	COG2050	Acyl-coenzyme A thioesterase PaaI
BHNFMJIF_03593	CDS	609				hypothetical protein
BHNFMJIF_03594	CDS	1707	caiA	1.3.8.13		Crotonobetainyl-CoA reductase
BHNFMJIF_03595	CDS	381				hypothetical protein
BHNFMJIF_03596	CDS	1020	carE	1.3.1.108	COG2025	Caffeyl-CoA reductase-Etf complex subunit CarE
BHNFMJIF_03597	CDS	894	carD	1.3.1.108	COG2086	Caffeyl-CoA reductase-Etf complex subunit CarD
BHNFMJIF_03598	CDS	210				hypothetical protein
BHNFMJIF_03599	CDS	1065				hypothetical protein
BHNFMJIF_03600	CDS	579				hypothetical protein
BHNFMJIF_03601	CDS	822				hypothetical protein
BHNFMJIF_03602	CDS	543				hypothetical protein
BHNFMJIF_03603	CDS	1398	oprM_3			Outer membrane protein OprM
BHNFMJIF_03604	CDS	1131	bepF_2			Efflux pump periplasmic linker BepF
BHNFMJIF_03605	CDS	3117	bepE_4			Efflux pump membrane transporter BepE
BHNFMJIF_03606	CDS	1194	ybdG_2		COG0668	Mechanosensing system component YbdG
BHNFMJIF_03607	CDS	1497	sasA_10	2.7.13.3		Adaptive-response sensory-kinase SasA
BHNFMJIF_03608	CDS	714				hypothetical protein
BHNFMJIF_03609	CDS	1614				hypothetical protein
BHNFMJIF_03610	CDS	363				hypothetical protein
BHNFMJIF_03611	CDS	3246			COG4771	TonB-dependent receptor P3
BHNFMJIF_03612	CDS	1491				hypothetical protein
BHNFMJIF_03613	CDS	2151	mutB	5.4.99.2		Methylmalonyl-CoA mutase large subunit
BHNFMJIF_03614	CDS	1911	mutA	5.4.99.2		Methylmalonyl-CoA mutase small subunit
BHNFMJIF_03615	CDS	1671	aspT_3			Aspartate/alanine antiporter
BHNFMJIF_03616	CDS	1635	yheS_2		COG0488	putative ATP-binding protein YheS
BHNFMJIF_03617	CDS	582	rpoE_2		COG1595	ECF RNA polymerase sigma-E factor
BHNFMJIF_03618	CDS	987				hypothetical protein
BHNFMJIF_03619	CDS	3504			COG4771	TonB-dependent receptor P3
BHNFMJIF_03620	CDS	1536			COG0702	SusD-like protein P2
BHNFMJIF_03621	CDS	2070	ygjK_2	3.2.1.-	COG1626	Glucosidase YgjK
BHNFMJIF_03622	CDS	3228	lacZ_15	3.2.1.23	COG3250	Beta-galactosidase
BHNFMJIF_03623	CDS	1818				hypothetical protein
BHNFMJIF_03624	CDS	3093			COG1629	TonB-dependent receptor P26
BHNFMJIF_03625	CDS	1140	rffG	4.2.1.46	COG1088	dTDP-glucose 4,6-dehydratase 2
BHNFMJIF_03626	CDS	498				hypothetical protein
BHNFMJIF_03627	CDS	2055	ppk	2.7.4.1	COG0855	Polyphosphate kinase
BHNFMJIF_03628	CDS	156				hypothetical protein
BHNFMJIF_03629	CDS	429				hypothetical protein
BHNFMJIF_03630	CDS	102				hypothetical protein
BHNFMJIF_03631	CDS	393				hypothetical protein
BHNFMJIF_03632	CDS	582				hypothetical protein
BHNFMJIF_03633	CDS	1512	pqqE_3	1.21.98.4		PqqA peptide cyclase
BHNFMJIF_03634	CDS	204				hypothetical protein
BHNFMJIF_03635	CDS	1146				hypothetical protein
BHNFMJIF_03636	CDS	2202	apxIB			Toxin RTX-I translocation ATP-binding protein
BHNFMJIF_03637	CDS	915				hypothetical protein
BHNFMJIF_03638	CDS	240				hypothetical protein
BHNFMJIF_03639	CDS	414				hypothetical protein
BHNFMJIF_03640	CDS	1884				hypothetical protein
BHNFMJIF_03641	CDS	162				hypothetical protein
BHNFMJIF_03642	CDS	1326				hypothetical protein
BHNFMJIF_03643	CDS	2331				hypothetical protein
BHNFMJIF_03644	CDS	2310				hypothetical protein
BHNFMJIF_03645	CDS	2307				hypothetical protein
BHNFMJIF_03646	CDS	588				hypothetical protein
BHNFMJIF_03647	CDS	927				hypothetical protein
BHNFMJIF_03648	CDS	405				hypothetical protein
BHNFMJIF_03649	CDS	1857				hypothetical protein
BHNFMJIF_03650	CDS	630	cmk_2	2.7.4.25		Cytidylate kinase
BHNFMJIF_03651	CDS	1371	mepA_6		COG0534	Multidrug export protein MepA
BHNFMJIF_03652	CDS	1374				hypothetical protein
BHNFMJIF_03653	CDS	1308	xseA	3.1.11.6	COG1570	Exodeoxyribonuclease 7 large subunit
BHNFMJIF_03654	CDS	204	xseB	3.1.11.6		Exodeoxyribonuclease 7 small subunit
BHNFMJIF_03655	CDS	1020	ilvE	2.6.1.42	COG0115	Branched-chain-amino-acid aminotransferase
BHNFMJIF_03656	CDS	501				hypothetical protein
BHNFMJIF_03657	CDS	759	trmB	2.1.1.33		tRNA (guanine-N(7)-)-methyltransferase
BHNFMJIF_03658	CDS	1101				Iron-sulfur cluster carrier protein
BHNFMJIF_03659	CDS	1851				hypothetical protein
BHNFMJIF_03660	CDS	366				hypothetical protein
BHNFMJIF_03661	CDS	429				hypothetical protein
BHNFMJIF_03662	CDS	1251				hypothetical protein
BHNFMJIF_03663	CDS	1176				hypothetical protein
BHNFMJIF_03664	CDS	987				hypothetical protein
BHNFMJIF_03665	CDS	1464				hypothetical protein
BHNFMJIF_03666	CDS	873				hypothetical protein
BHNFMJIF_03667	CDS	942	mdh_2	1.1.1.37		Malate dehydrogenase
BHNFMJIF_03668	CDS	1785				hypothetical protein
BHNFMJIF_03669	CDS	513	ybdM		COG1475	putative protein YbdM
BHNFMJIF_03670	CDS	1302				hypothetical protein
BHNFMJIF_03671	CDS	393				hypothetical protein
BHNFMJIF_03672	CDS	1338	gdhB	1.4.1.2		NAD-specific glutamate dehydrogenase
BHNFMJIF_03673	CDS	2958				hypothetical protein
BHNFMJIF_03674	CDS	1143				hypothetical protein
BHNFMJIF_03675	CDS	741				hypothetical protein
BHNFMJIF_03676	CDS	501				hypothetical protein
BHNFMJIF_03677	CDS	783				hypothetical protein
BHNFMJIF_03678	CDS	1092				hypothetical protein
BHNFMJIF_03679	CDS	1335	gdhA	1.4.1.3		NAD(P)-specific glutamate dehydrogenase
BHNFMJIF_03680	CDS	2286	maeB	1.1.1.40	COG0280	NADP-dependent malic enzyme
BHNFMJIF_03681	CDS	1212	mepA_7		COG0845	Multidrug/solvent efflux pump periplasmic linker protein MepA
BHNFMJIF_03682	CDS	3219	bepE_5			Efflux pump membrane transporter BepE
BHNFMJIF_03683	CDS	1401	cusC_1		COG1538	Cation efflux system protein CusC
BHNFMJIF_03684	CDS	768	lpxA_2	2.3.1.129	COG1043	Acyl-[acyl-carrier-protein]--UDP-N-acetylglucosamine O-acyltransferase
BHNFMJIF_03685	CDS	675				hypothetical protein
BHNFMJIF_03686	CDS	1326				hypothetical protein
BHNFMJIF_03687	CDS	1023	mdtE_1		COG0845	Multidrug resistance protein MdtE
BHNFMJIF_03688	CDS	3171	mdtC_4			Multidrug resistance protein MdtC
BHNFMJIF_03689	CDS	294				hypothetical protein
BHNFMJIF_03690	CDS	1368				hypothetical protein
BHNFMJIF_03691	CDS	963				hypothetical protein
BHNFMJIF_03692	CDS	1482	patA	2.3.1.-	COG1696	Peptidoglycan O-acetyltransferase
BHNFMJIF_03693	CDS	738	oatWY	2.3.1.-		Polysialic acid O-acetyltransferase
BHNFMJIF_03694	CDS	297				hypothetical protein
BHNFMJIF_03695	CDS	429				hypothetical protein
BHNFMJIF_03696	rRNA	1528				16S ribosomal RNA
BHNFMJIF_03697	tRNA	75				tRNA-Ile(gat)
BHNFMJIF_03698	tRNA	75				tRNA-Ala(tgc)
BHNFMJIF_03699	CDS	237				hypothetical protein
BHNFMJIF_03700	CDS	120				hypothetical protein
BHNFMJIF_03701	CDS	378				hypothetical protein
BHNFMJIF_03702	CDS	546				hypothetical protein
BHNFMJIF_03703	CDS	111				hypothetical protein
BHNFMJIF_03704	CDS	183				hypothetical protein
BHNFMJIF_03705	CDS	438				hypothetical protein
BHNFMJIF_03706	CDS	186				hypothetical protein
BHNFMJIF_03707	CDS	405				hypothetical protein
BHNFMJIF_03708	CDS	366				hypothetical protein
BHNFMJIF_03709	CDS	993				hypothetical protein
BHNFMJIF_03710	CDS	375				hypothetical protein
BHNFMJIF_03711	CDS	267				hypothetical protein
BHNFMJIF_03712	CDS	180				hypothetical protein
BHNFMJIF_03713	CDS	198				hypothetical protein
BHNFMJIF_03714	CDS	288				hypothetical protein
BHNFMJIF_03715	CDS	453				hypothetical protein
BHNFMJIF_03716	CDS	144				hypothetical protein
BHNFMJIF_03717	CDS	693				hypothetical protein
BHNFMJIF_03718	CDS	705				hypothetical protein
BHNFMJIF_03719	CDS	495				hypothetical protein
BHNFMJIF_03720	CDS	2223				hypothetical protein
BHNFMJIF_03721	CDS	1494				hypothetical protein
BHNFMJIF_03722	CDS	294	higB	3.1.-.-	COG4680	mRNA interferase toxin HigB
BHNFMJIF_03723	CDS	366				hypothetical protein
BHNFMJIF_03724	CDS	636				hypothetical protein
BHNFMJIF_03725	CDS	852				hypothetical protein
BHNFMJIF_03726	CDS	1080				hypothetical protein
BHNFMJIF_03727	CDS	315				hypothetical protein
BHNFMJIF_03728	CDS	324				hypothetical protein
BHNFMJIF_03729	CDS	300				hypothetical protein
BHNFMJIF_03730	CDS	714				hypothetical protein
BHNFMJIF_03731	CDS	396				hypothetical protein
BHNFMJIF_03732	CDS	555				hypothetical protein
BHNFMJIF_03733	CDS	387				hypothetical protein
BHNFMJIF_03734	CDS	108				hypothetical protein
BHNFMJIF_03735	CDS	4635				hypothetical protein
BHNFMJIF_03736	CDS	417				hypothetical protein
BHNFMJIF_03737	CDS	483				hypothetical protein
BHNFMJIF_03738	CDS	975				hypothetical protein
BHNFMJIF_03739	CDS	294				hypothetical protein
BHNFMJIF_03740	CDS	420				hypothetical protein
BHNFMJIF_03741	CDS	1023	xerC_22			Tyrosine recombinase XerC
BHNFMJIF_03742	CDS	204				hypothetical protein
BHNFMJIF_03743	CDS	387				hypothetical protein
BHNFMJIF_03744	CDS	399				hypothetical protein
BHNFMJIF_03745	CDS	600				hypothetical protein
BHNFMJIF_03746	CDS	273				hypothetical protein
BHNFMJIF_03747	CDS	1242				hypothetical protein
BHNFMJIF_03748	tRNA	75				tRNA-Ala(ggc)
BHNFMJIF_03749	CDS	306				hypothetical protein
BHNFMJIF_03750	CDS	570	ruvC	3.1.21.10		Crossover junction endodeoxyribonuclease RuvC
BHNFMJIF_03751	CDS	1995	pulA	3.2.1.41	COG1523	Pullulanase
BHNFMJIF_03752	CDS	1179	uxuA_2	4.2.1.8	COG1312	Mannonate dehydratase
BHNFMJIF_03753	CDS	2211				hypothetical protein
BHNFMJIF_03754	CDS	489	polC	2.7.7.7	COG2176	DNA polymerase III PolC-type
BHNFMJIF_03755	CDS	603	yigZ		COG1739	IMPACT family member YigZ
BHNFMJIF_03756	CDS	1014				hypothetical protein
BHNFMJIF_03757	CDS	2034	uvrB_3		COG0556	UvrABC system protein B
BHNFMJIF_03758	CDS	837	bamD			Outer membrane protein assembly factor BamD
BHNFMJIF_03759	CDS	336				hypothetical protein
BHNFMJIF_03760	CDS	453				hypothetical protein
BHNFMJIF_03761	CDS	684				hypothetical protein
BHNFMJIF_03762	CDS	1809				hypothetical protein
BHNFMJIF_03763	CDS	2829	uvrA_2			UvrABC system protein A
BHNFMJIF_03764	CDS	486	ybaK	4.2.-.-	COG2606	Cys-tRNA(Pro)/Cys-tRNA(Cys) deacylase YbaK
BHNFMJIF_03765	CDS	1662				Peptide transporter YePEPT
BHNFMJIF_03766	CDS	621	lysO_2		COG2431	Lysine exporter LysO
BHNFMJIF_03767	CDS	279				hypothetical protein
BHNFMJIF_03768	CDS	852				hypothetical protein
BHNFMJIF_03769	CDS	1305				hypothetical protein
BHNFMJIF_03770	CDS	1491	uxaA	4.2.1.7	COG2721	Altronate dehydratase
BHNFMJIF_03771	CDS	1074	purR			HTH-type transcriptional repressor PurR
BHNFMJIF_03772	CDS	1023	iolC	2.7.1.92		5-dehydro-2-deoxygluconokinase
BHNFMJIF_03773	CDS	675		4.1.2.14	COG0800	2-dehydro-3-deoxy-phosphogluconate aldolase
BHNFMJIF_03774	CDS	819	loiP	3.4.24.-	COG0501	Metalloprotease LoiP
BHNFMJIF_03775	CDS	834				hypothetical protein
BHNFMJIF_03776	CDS	3489	ileS	6.1.1.5	COG0060	Isoleucine--tRNA ligase
BHNFMJIF_03777	CDS	381	dksA			RNA polymerase-binding transcription factor DksA
BHNFMJIF_03778	CDS	639	lspA	3.4.23.36		Lipoprotein signal peptidase
BHNFMJIF_03779	CDS	975				hypothetical protein
BHNFMJIF_03780	CDS	324				hypothetical protein
BHNFMJIF_03781	CDS	756	rlmP	2.1.1.-	COG0566	23S rRNA (guanosine(2553)-2'-O)-methyltransferase RlmP
BHNFMJIF_03782	CDS	2325	bamA_3			Outer membrane protein assembly factor BamA
BHNFMJIF_03783	CDS	249				hypothetical protein
BHNFMJIF_03784	CDS	585				hypothetical protein
BHNFMJIF_03785	CDS	219				hypothetical protein
BHNFMJIF_03786	tRNA	74				tRNA-Lys(ctt)
BHNFMJIF_03787	tRNA	74				tRNA-Lys(ctt)
BHNFMJIF_03788	tRNA	74				tRNA-Lys(ctt)
BHNFMJIF_03789	CDS	804	yycJ_2	3.1.11.-	COG1235	Exodeoxyribonuclease YycJ
BHNFMJIF_03790	CDS	963				hypothetical protein
BHNFMJIF_03791	CDS	1200	resA_15			Thiol-disulfide oxidoreductase ResA
BHNFMJIF_03792	CDS	1407	uxaC	5.3.1.12	COG1904	Uronate isomerase
BHNFMJIF_03793	CDS	1440	uxaB	1.1.1.58	COG0246	Altronate oxidoreductase
BHNFMJIF_03794	CDS	414				hypothetical protein
BHNFMJIF_03795	CDS	729				hypothetical protein
BHNFMJIF_03796	CDS	1152				hypothetical protein
BHNFMJIF_03797	CDS	1038	hmuU		COG0609	Hemin transport system permease protein HmuU
BHNFMJIF_03798	CDS	1023	btuD_3	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
BHNFMJIF_03799	CDS	1797	cbiD	2.1.1.195		Cobalt-precorrin-5B C(1)-methyltransferase
BHNFMJIF_03800	CDS	1812	cysG_1	4.99.1.4		Siroheme synthase
BHNFMJIF_03801	CDS	1182	cbiET			Cobalamin biosynthesis bifunctional protein CbiET
BHNFMJIF_03802	CDS	1407	cysG_2	4.99.1.4		Siroheme synthase
BHNFMJIF_03803	CDS	561	flr_2			Flavoredoxin
BHNFMJIF_03804	CDS	537				hypothetical protein
BHNFMJIF_03805	CDS	909	rhaS_8			HTH-type transcriptional activator RhaS
BHNFMJIF_03806	CDS	888				hypothetical protein
BHNFMJIF_03807	CDS	1761	dxs_2	2.2.1.7	COG1154	1-deoxy-D-xylulose-5-phosphate synthase
BHNFMJIF_03808	CDS	1158				hypothetical protein
BHNFMJIF_03809	CDS	2178	cirA_2		COG4771	Colicin I receptor
BHNFMJIF_03810	CDS	381				hypothetical protein
BHNFMJIF_03811	CDS	2304	btuB_8			Vitamin B12 transporter BtuB
BHNFMJIF_03812	CDS	954	metF_2	1.5.1.54		5,10-methylenetetrahydrofolate reductase
BHNFMJIF_03813	CDS	1050	nrdB	1.17.4.1	COG0208	Ribonucleoside-diphosphate reductase subunit beta
BHNFMJIF_03814	CDS	2520	nrdA	1.17.4.1	COG0209	Ribonucleoside-diphosphate reductase subunit alpha
BHNFMJIF_03815	CDS	207				hypothetical protein
BHNFMJIF_03816	CDS	558				hypothetical protein
BHNFMJIF_03817	CDS	1689	aspT_4			Aspartate/alanine antiporter
BHNFMJIF_03818	CDS	1533	mmdA_2	7.2.4.3		Methylmalonyl-CoA decarboxylase subunit alpha
BHNFMJIF_03819	CDS	516				hypothetical protein
